date,branch_id,region,recruited_today,disbursed_amount_ksh,daily_dues_ksh,collected_ksh,missed_calls,arrears_new_ksh,par_percent,daily_target_ksh
2024-11-20,BR052,RiftValleySouth,14,11100,32064,32186,2,0,4.29,1100000
2024-11-21,BR052,RiftValleySouth,8,12840,35142,35953,1,0,2.7,1100000
2024-11-22,BR052,RiftValleySouth,6,10828,38339,37922,2,1,0.51,1100000
2024-11-23,BR052,RiftValleySouth,8,9861,30113,21810,1,5,2.29,1100000
2024-11-24,BR052,RiftValleySouth,8,9977,42081,33133,1,4,1.37,1100000
2024-11-25,BR052,RiftValleySouth,6,12616,42801,44797,0,1,2.33,1100000
2024-11-26,BR052,RiftValleySouth,14,10208,37016,38173,1,4,3.36,1100000
2024-11-27,BR052,RiftValleySouth,6,8603,40899,38420,0,0,5.85,1100000
2024-11-28,BR052,RiftValleySouth,8,9280,40762,26848,3,3,4.43,1100000
2024-11-29,BR052,RiftValleySouth,8,8210,31525,31418,2,3,4.92,1100000
2024-11-30,BR052,RiftValleySouth,16,14228,35261,32948,2,1,1.36,1100000
2024-12-01,BR052,RiftValleySouth,4,13412,30311,29917,1,0,1.47,1100000
2024-12-02,BR052,RiftValleySouth,2,8670,31805,24867,2,0,4.02,1100000
2024-12-03,BR052,RiftValleySouth,4,17610,38596,32828,1,2,1.72,1100000
2024-12-04,BR052,RiftValleySouth,8,10217,43130,38337,5,1,1.05,1100000
2024-12-05,BR052,RiftValleySouth,12,6482,37933,32468,3,2,2.86,1100000
2024-12-06,BR052,RiftValleySouth,6,12060,40242,37780,2,1,0.77,1100000
2024-12-07,BR052,RiftValleySouth,8,5340,36015,31041,1,1,2.54,1100000
2024-12-08,BR052,RiftValleySouth,12,17605,32960,23147,0,1,5.07,1100000
2024-12-09,BR052,RiftValleySouth,8,14880,36245,25633,2,3,2.84,1100000
2024-12-10,BR052,RiftValleySouth,6,8357,39164,31536,0,0,4.66,1100000
2024-12-11,BR052,RiftValleySouth,8,8472,38736,28112,2,2,4.57,1100000
2024-12-12,BR052,RiftValleySouth,8,17177,36359,25574,2,2,3.9,1100000
2024-12-13,BR052,RiftValleySouth,6,14507,42317,39891,1,1,3.9,1100000
2024-12-14,BR052,RiftValleySouth,8,7350,36114,37507,0,0,2.41,1100000
2024-12-15,BR052,RiftValleySouth,8,12410,36770,26065,1,1,0.91,1100000
2024-12-16,BR052,RiftValleySouth,8,6034,42150,32598,4,1,2.03,1100000
2024-12-17,BR052,RiftValleySouth,10,8148,29555,29926,4,1,4.67,1100000
2024-12-18,BR052,RiftValleySouth,8,13924,39567,35665,2,1,0.7,1100000
2024-12-19,BR052,RiftValleySouth,2,10965,35486,36722,5,1,5.22,1100000
2024-12-20,BR052,RiftValleySouth,12,12685,31594,23916,1,1,3.89,1100000
2024-12-21,BR052,RiftValleySouth,0,6419,43653,40486,0,1,5.94,1100000
2024-12-22,BR052,RiftValleySouth,10,16242,34358,29339,1,0,2.2,1100000
2024-12-23,BR052,RiftValleySouth,12,19722,33087,24459,3,1,4.91,1100000
2024-12-24,BR052,RiftValleySouth,10,6651,31564,26964,3,0,1.96,1100000
2024-12-25,BR052,RiftValleySouth,0,10092,42803,31216,2,0,3.99,1100000
2024-12-26,BR052,RiftValleySouth,8,13611,38669,27161,0,0,2.17,1100000
2024-12-27,BR052,RiftValleySouth,2,5735,42044,36961,1,0,2.13,1100000
2024-12-28,BR052,RiftValleySouth,10,17400,30711,30580,3,1,2.42,1100000
2024-12-29,BR052,RiftValleySouth,16,17592,31152,28695,0,0,3.72,1100000
2024-12-30,BR052,RiftValleySouth,10,10375,36953,28818,1,2,4.64,1100000
2024-12-31,BR052,RiftValleySouth,6,11985,35398,26851,5,2,5.53,1100000
2025-01-01,BR052,RiftValleySouth,8,4877,40307,29382,1,1,3.22,1100000
2025-01-02,BR052,RiftValleySouth,10,6605,33193,26612,2,2,3.55,1100000
2025-01-03,BR052,RiftValleySouth,6,14675,36405,24793,5,0,0.91,1100000
2025-01-04,BR052,RiftValleySouth,4,7450,39166,38332,4,0,0.95,1100000
2025-01-05,BR052,RiftValleySouth,6,12964,33155,26532,4,0,2.49,1100000
2025-01-06,BR052,RiftValleySouth,4,8771,38738,30819,3,0,5.71,1100000
2025-01-07,BR052,RiftValleySouth,4,13350,31294,24645,2,0,2.74,1100000
2025-01-08,BR052,RiftValleySouth,2,3611,34827,26911,1,0,0.7,1100000
2025-01-09,BR052,RiftValleySouth,14,12362,31974,20964,1,3,3.04,1100000
2025-01-10,BR052,RiftValleySouth,4,4642,41246,39403,4,1,0.87,1100000
2025-01-11,BR052,RiftValleySouth,6,2824,42259,32110,1,0,3.85,1100000
2025-01-12,BR052,RiftValleySouth,12,10020,40023,40427,2,0,3.39,1100000
2025-01-13,BR052,RiftValleySouth,4,8704,38194,35196,2,0,0.6,1100000
2025-01-14,BR052,RiftValleySouth,6,5880,41136,40328,1,0,1.96,1100000
2025-01-15,BR052,RiftValleySouth,12,7446,38412,29747,0,4,5.65,1100000
2025-01-16,BR052,RiftValleySouth,10,8045,41610,37584,2,1,4.36,1100000
2025-01-17,BR052,RiftValleySouth,14,14260,43748,40595,1,0,4.79,1100000
2025-01-18,BR052,RiftValleySouth,12,9282,29405,23252,4,1,5.67,1100000
2025-01-19,BR052,RiftValleySouth,8,10965,43659,28411,3,2,1.33,1100000
2025-01-20,BR052,RiftValleySouth,14,6342,37137,25105,1,1,2.53,1100000
2025-01-21,BR052,RiftValleySouth,6,17655,33205,25245,1,4,4.63,1100000
2025-01-22,BR052,RiftValleySouth,2,3248,43847,32539,1,0,4.36,1100000
2025-01-23,BR052,RiftValleySouth,6,6848,38882,26802,5,0,3.01,1100000
2025-01-24,BR052,RiftValleySouth,8,7759,30350,25952,3,0,2.77,1100000
2025-01-25,BR052,RiftValleySouth,2,6728,43802,34005,0,1,1.35,1100000
2025-01-26,BR052,RiftValleySouth,8,7089,41384,29919,2,1,2.09,1100000
2025-01-27,BR052,RiftValleySouth,6,12905,43810,39150,2,1,4.24,1100000
2025-01-28,BR052,RiftValleySouth,10,5800,38106,25669,1,0,5.48,1100000
2025-01-29,BR052,RiftValleySouth,6,10262,33617,28796,4,1,2.3,1100000
2025-01-30,BR052,RiftValleySouth,8,8892,35470,25367,2,0,4.52,1100000
2025-01-31,BR052,RiftValleySouth,8,17978,29635,30984,2,0,2.64,1100000
2025-02-01,BR052,RiftValleySouth,4,9144,40063,35798,0,2,2.4,1100000
2025-02-02,BR052,RiftValleySouth,8,8257,40612,38522,3,4,0.94,1100000
2025-02-03,BR052,RiftValleySouth,12,4192,43153,34922,0,2,4.97,1100000
2025-02-04,BR052,RiftValleySouth,18,6385,37627,28508,3,0,4.46,1100000
2025-02-05,BR052,RiftValleySouth,6,7778,33437,33567,0,3,0.66,1100000
2025-02-06,BR052,RiftValleySouth,14,19735,41892,35354,3,2,0.99,1100000
2025-02-07,BR052,RiftValleySouth,2,2225,31215,29127,1,1,1.46,1100000
2025-02-08,BR052,RiftValleySouth,4,10157,34209,34262,1,0,0.71,1100000
2025-02-09,BR052,RiftValleySouth,6,9157,42753,28166,3,1,0.56,1100000
2025-02-10,BR052,RiftValleySouth,6,8357,33264,32816,3,1,3.37,1100000
2025-02-11,BR052,RiftValleySouth,14,7060,34930,22791,1,1,1.42,1100000
2025-02-12,BR052,RiftValleySouth,6,9542,31936,26487,1,0,3.42,1100000
2025-02-13,BR052,RiftValleySouth,4,7737,37910,25968,4,0,4.99,1100000
2025-02-14,BR052,RiftValleySouth,4,5880,39604,36983,1,1,1.82,1100000
2025-02-15,BR052,RiftValleySouth,12,7446,36302,32233,2,0,2.79,1100000
2025-02-16,BR052,RiftValleySouth,6,18102,36069,33455,3,0,0.52,1100000
2025-02-17,BR052,RiftValleySouth,4,12732,37753,32484,1,2,3.14,1100000
2025-02-18,BR052,RiftValleySouth,10,12892,41249,43228,1,1,3.3,1100000
2025-02-19,BR052,RiftValleySouth,10,7832,38845,27554,7,2,1.67,1100000
2025-02-20,BR052,RiftValleySouth,12,9250,32092,30039,6,1,1.98,1100000
2025-02-21,BR052,RiftValleySouth,10,9629,40996,42500,6,0,3.62,1100000
2025-02-22,BR052,RiftValleySouth,10,4872,35073,26531,2,0,2.8,1100000
2025-02-23,BR052,RiftValleySouth,10,13696,41905,33094,2,0,4.03,1100000
2025-02-24,BR052,RiftValleySouth,10,7759,31699,25342,1,2,3.21,1100000
2025-02-25,BR052,RiftValleySouth,8,11775,42999,41676,1,2,4.06,1100000
2025-02-26,BR052,RiftValleySouth,10,11342,37946,25556,2,3,1.84,1100000
2025-02-27,BR052,RiftValleySouth,8,4301,38795,39945,0,3,2.76,1100000
2025-02-28,BR052,RiftValleySouth,4,3480,43810,40974,1,0,3.33,1100000
2025-03-01,BR052,RiftValleySouth,10,8128,37830,39212,2,1,2.98,1100000
2025-03-02,BR052,RiftValleySouth,8,16514,40674,40047,1,1,5.5,1100000
2025-03-03,BR052,RiftValleySouth,6,10482,41110,28720,3,0,0.57,1100000
2025-03-04,BR052,RiftValleySouth,10,4257,31750,26053,0,0,2.64,1100000
2025-03-05,BR052,RiftValleySouth,8,2592,34335,23372,0,0,2.62,1100000
2025-03-06,BR052,RiftValleySouth,12,9648,39268,40197,2,4,0.52,1100000
2025-03-07,BR052,RiftValleySouth,6,6230,32372,28373,3,1,4.96,1100000
2025-03-08,BR052,RiftValleySouth,12,7222,42614,42337,5,1,3.22,1100000
2025-03-09,BR052,RiftValleySouth,12,9157,42055,29618,0,1,3.6,1100000
2025-03-10,BR052,RiftValleySouth,10,10446,42804,32645,1,2,4.12,1100000
2025-03-11,BR052,RiftValleySouth,10,11297,38961,29665,2,3,5.9,1100000
2025-03-12,BR052,RiftValleySouth,10,10735,31140,27919,0,0,5.63,1100000
2025-03-13,BR052,RiftValleySouth,16,8704,32768,30569,2,0,4.64,1100000
2025-03-14,BR052,RiftValleySouth,6,5880,39765,38672,3,1,1.44,1100000
2025-03-15,BR052,RiftValleySouth,4,13651,37404,34610,2,0,5.12,1100000
2025-03-16,BR052,RiftValleySouth,4,13074,35279,30820,3,3,3.6,1100000
2025-03-17,BR052,RiftValleySouth,4,8148,37837,35815,2,1,3.18,1100000
2025-03-18,BR052,RiftValleySouth,10,4641,34931,23333,3,0,3.31,1100000
2025-03-19,BR052,RiftValleySouth,4,7832,43585,30574,1,3,5.45,1100000
2025-03-20,BR052,RiftValleySouth,8,10571,33436,23734,1,2,5.3,1100000
2025-03-21,BR052,RiftValleySouth,12,8025,40605,32538,5,2,1.35,1100000
2025-03-22,BR052,RiftValleySouth,2,5414,35194,26310,1,0,4.09,1100000
2025-03-23,BR052,RiftValleySouth,10,6848,38851,30546,3,0,0.6,1100000
2025-03-24,BR052,RiftValleySouth,16,23280,34597,28534,3,1,3.7,1100000
2025-03-25,BR052,RiftValleySouth,8,14578,33570,25627,0,2,1.4,1100000
2025-03-26,BR052,RiftValleySouth,4,7940,29722,30362,1,2,5.91,1100000
2025-03-27,BR052,RiftValleySouth,4,10324,42993,43109,3,3,2.6,1100000
2025-03-28,BR052,RiftValleySouth,18,6960,33429,30298,5,0,2.68,1100000
2025-03-29,BR052,RiftValleySouth,8,10555,31378,23509,4,2,3.03,1100000
2025-03-30,BR052,RiftValleySouth,12,16007,34969,29579,2,0,0.81,1100000
2025-03-31,BR052,RiftValleySouth,16,14382,36111,35962,2,2,5.2,1100000
2025-04-01,BR052,RiftValleySouth,6,13208,39692,35248,2,1,2.11,1100000
2025-04-02,BR052,RiftValleySouth,0,10321,35176,23940,0,1,5.81,1100000
2025-04-03,BR052,RiftValleySouth,14,10062,37804,31747,1,2,1.03,1100000
2025-04-04,BR052,RiftValleySouth,8,15325,36078,30700,4,0,2.91,1100000
2025-04-05,BR052,RiftValleySouth,10,11667,40008,27463,2,3,4.63,1100000
2025-04-06,BR052,RiftValleySouth,6,13157,40387,33942,2,0,1.01,1100000
2025-04-07,BR052,RiftValleySouth,14,10012,31916,26721,5,2,3.4,1100000
2025-04-08,BR052,RiftValleySouth,6,11285,37814,37136,2,0,3.46,1100000
2025-04-09,BR052,RiftValleySouth,6,4578,34253,27126,1,0,4.75,1100000
2025-04-10,BR052,RiftValleySouth,8,4642,31911,32105,4,1,2.29,1100000
2025-04-11,BR052,RiftValleySouth,0,12709,39779,34963,3,1,0.62,1100000
2025-04-12,BR052,RiftValleySouth,4,5964,31858,26191,3,1,3.51,1100000
2025-04-13,BR052,RiftValleySouth,6,8704,38907,32746,3,0,5.34,1100000
2025-04-14,BR052,RiftValleySouth,8,13475,34737,27581,2,2,3.08,1100000
2025-04-15,BR052,RiftValleySouth,8,10921,32024,32775,2,0,1.73,1100000
2025-04-16,BR052,RiftValleySouth,4,11314,30902,30360,3,0,0.8,1100000
2025-04-17,BR052,RiftValleySouth,12,5092,33052,29279,2,0,0.69,1100000
2025-04-18,BR052,RiftValleySouth,10,12377,38823,38444,3,4,0.57,1100000
2025-04-19,BR052,RiftValleySouth,8,8354,30195,25987,3,4,5.57,1100000
2025-04-20,BR052,RiftValleySouth,12,14800,34097,22766,1,5,1.59,1100000
2025-04-21,BR052,RiftValleySouth,4,8560,38748,26262,2,2,4.85,1100000
2025-04-22,BR052,RiftValleySouth,6,10828,41765,31863,0,0,5.09,1100000
2025-04-23,BR052,RiftValleySouth,12,10957,39160,38073,2,2,1.46,1100000
2025-04-24,BR052,RiftValleySouth,4,6651,36928,29636,2,1,2.47,1100000
2025-04-25,BR052,RiftValleySouth,12,11214,43457,41627,0,0,5.84,1100000
2025-04-26,BR052,RiftValleySouth,6,9925,30857,24866,3,0,5.68,1100000
2025-04-27,BR052,RiftValleySouth,16,17207,33826,32529,2,2,3.77,1100000
2025-04-28,BR052,RiftValleySouth,6,20300,34469,36102,1,1,4.44,1100000
2025-04-29,BR052,RiftValleySouth,4,17592,41049,31731,6,1,2.08,1100000
2025-04-30,BR052,RiftValleySouth,0,11857,38031,35682,0,1,1.53,1100000
2024-11-01,BR053,Nyanza,6,10567,51088,49286,1,1,3.82,1800000
2024-11-02,BR053,Nyanza,14,7431,48652,37117,3,0,2.38,1800000
2024-11-03,BR053,Nyanza,10,11740,65206,50032,1,1,5.54,1800000
2024-11-04,BR053,Nyanza,20,10217,54380,41025,0,1,2.96,1800000
2024-11-05,BR053,Nyanza,16,19446,55819,41486,0,1,4.85,1800000
2024-11-06,BR053,Nyanza,8,8771,63696,64484,1,1,4.15,1800000
2024-11-07,BR053,Nyanza,12,8900,63144,58670,3,3,4.68,1800000
2024-11-08,BR053,Nyanza,16,12188,56896,36995,2,2,5.38,1800000
2024-11-09,BR053,Nyanza,12,9157,56370,54408,1,2,1.94,1800000
2024-11-10,BR053,Nyanza,16,16714,48425,39796,1,0,1.58,1800000
2024-11-11,BR053,Nyanza,6,10355,71745,59949,0,3,4.98,1800000
2024-11-12,BR053,Nyanza,6,17892,64436,43422,3,1,5.6,1800000
2024-11-13,BR053,Nyanza,12,13539,57749,50689,2,1,1.16,1800000
2024-11-14,BR053,Nyanza,4,10780,56199,57186,2,2,1.25,1800000
2024-11-15,BR053,Nyanza,18,14892,55726,53033,0,3,5.27,1800000
2024-11-16,BR053,Nyanza,12,18102,69729,51360,1,1,4.89,1800000
2024-11-17,BR053,Nyanza,12,19098,62680,61159,2,1,5.85,1800000
2024-11-18,BR053,Nyanza,8,17534,70033,54116,0,0,0.96,1800000
2024-11-19,BR053,Nyanza,12,9137,65775,58930,3,2,4.5,1800000
2024-11-20,BR053,Nyanza,12,10571,55054,39324,0,1,3.88,1800000
2024-11-21,BR053,Nyanza,8,14712,67425,54140,1,1,5.29,1800000
2024-11-22,BR053,Nyanza,6,17867,53128,34961,0,2,5.92,1800000
2024-11-23,BR053,Nyanza,6,14244,67018,63204,3,0,1.4,1800000
2024-11-24,BR053,Nyanza,10,18845,53116,43579,0,1,5.22,1800000
2024-11-25,BR053,Nyanza,12,23550,55126,51039,0,1,4.39,1800000
2024-11-26,BR053,Nyanza,18,13611,64803,57519,2,0,5.65,1800000
2024-11-27,BR053,Nyanza,18,37282,66210,54563,1,1,3.87,1800000
2024-11-28,BR053,Nyanza,10,14500,65779,64471,2,2,0.51,1800000
2024-11-29,BR053,Nyanza,10,20525,66306,61951,1,0,2.72,1800000
2024-11-30,BR053,Nyanza,8,20750,60412,61516,2,0,3.94,1800000
2024-12-01,BR053,Nyanza,6,16257,69124,69790,1,1,0.6,1800000
2024-12-02,BR053,Nyanza,14,21055,51250,39850,1,1,4.77,1800000
2024-12-03,BR053,Nyanza,18,11740,69224,69049,4,0,4.16,1800000
2024-12-04,BR053,Nyanza,14,18092,50779,43938,2,0,2.23,1800000
2024-12-05,BR053,Nyanza,4,9507,65636,43766,3,1,3.52,1800000
2024-12-06,BR053,Nyanza,10,13157,64006,60718,1,1,2.01,1800000
2024-12-07,BR053,Nyanza,14,12237,49360,43637,0,3,1.79,1800000
2024-12-08,BR053,Nyanza,16,9028,53274,41721,2,0,1.1,1800000
2024-12-09,BR053,Nyanza,4,20603,52674,55074,2,2,1.83,1800000
2024-12-10,BR053,Nyanza,8,14857,59709,61382,2,1,4.01,1800000
2024-12-11,BR053,Nyanza,12,10355,48798,41568,2,0,0.66,1800000
2024-12-12,BR053,Nyanza,12,15745,63426,57099,3,0,5.7,1800000
2024-12-13,BR053,Nyanza,12,16924,51384,33952,0,1,5.4,1800000
2024-12-14,BR053,Nyanza,12,16170,60521,57137,1,2,4.84,1800000
2024-12-15,BR053,Nyanza,10,12907,53431,44839,0,1,1.24,1800000
2024-12-16,BR053,Nyanza,12,8045,67858,64928,5,1,4.99,1800000
2024-12-17,BR053,Nyanza,14,10695,65136,45919,5,2,1.79,1800000
2024-12-18,BR053,Nyanza,14,20628,55910,52190,2,1,1.63,1800000
2024-12-19,BR053,Nyanza,6,15664,67425,47338,2,2,2.06,1800000
2024-12-20,BR053,Nyanza,12,15857,56088,41765,3,1,2.96,1800000
2024-12-21,BR053,Nyanza,14,22737,69500,66556,1,0,5.62,1800000
2024-12-22,BR053,Nyanza,2,5414,68513,53839,2,1,2.99,1800000
2024-12-23,BR053,Nyanza,16,18627,52522,38180,3,0,0.77,1800000
2024-12-24,BR053,Nyanza,10,23280,64056,61837,1,0,0.97,1800000
2024-12-25,BR053,Nyanza,6,14578,70731,73785,1,2,5.8,1800000
2024-12-26,BR053,Nyanza,14,15880,57132,42837,2,0,1.75,1800000
2024-12-27,BR053,Nyanza,12,13765,65572,67782,2,1,4.01,1800000
2024-12-28,BR053,Nyanza,4,20300,52651,54103,4,1,3.26,1800000
2024-12-29,BR053,Nyanza,16,17592,57825,55080,2,0,3.13,1800000
2024-12-30,BR053,Nyanza,18,16303,60437,62003,1,0,1.84,1800000
2024-12-31,BR053,Nyanza,10,10787,61558,43103,0,1,1.56,1800000
2025-01-01,BR053,Nyanza,20,13208,66604,50407,0,2,2.9,1800000
2025-01-02,BR053,Nyanza,16,21055,63580,45114,0,0,1.44,1800000
2025-01-03,BR053,Nyanza,10,10482,71945,64671,1,0,4.24,1800000
2025-01-04,BR053,Nyanza,2,15964,53457,41599,2,1,0.56,1800000
2025-01-05,BR053,Nyanza,8,7562,50481,44347,2,1,2.65,1800000
2025-01-06,BR053,Nyanza,10,14472,50488,33457,2,1,1.02,1800000
2025-01-07,BR053,Nyanza,10,10012,55973,41880,0,0,3.09,1800000
2025-01-08,BR053,Nyanza,22,9028,71129,47854,1,1,4.5,1800000
2025-01-09,BR053,Nyanza,20,6867,64253,59446,1,0,3.28,1800000
2025-01-10,BR053,Nyanza,16,11607,65094,43776,4,0,4.34,1800000
2025-01-11,BR053,Nyanza,10,8472,62248,44608,0,0,5.82,1800000
2025-01-12,BR053,Nyanza,8,8350,68261,60489,3,1,1.96,1800000
2025-01-13,BR053,Nyanza,6,21760,60341,45965,3,1,5.29,1800000
2025-01-14,BR053,Nyanza,12,15925,50712,34898,1,0,4.81,1800000
2025-01-15,BR053,Nyanza,22,16133,50149,47617,2,0,2.7,1800000
2025-01-16,BR053,Nyanza,10,19611,48935,44716,2,0,3.72,1800000
2025-01-17,BR053,Nyanza,10,8148,60434,42331,0,0,1.27,1800000
2025-01-18,BR053,Nyanza,16,12892,68199,68440,2,0,2.62,1800000
2025-01-19,BR053,Nyanza,20,15664,67650,59151,2,0,3.14,1800000
2025-01-20,BR053,Nyanza,12,22200,59035,39499,0,3,5.89,1800000
2025-01-21,BR053,Nyanza,18,17120,67445,46889,2,0,4.68,1800000
2025-01-22,BR053,Nyanza,6,16242,62595,60668,2,0,0.83,1800000
2025-01-23,BR053,Nyanza,14,18627,64832,66010,3,1,1.7,1800000
2025-01-24,BR053,Nyanza,14,16628,62621,43009,3,1,1.03,1800000
2025-01-25,BR053,Nyanza,12,11214,67778,62978,1,1,5.51,1800000
2025-01-26,BR053,Nyanza,16,14745,68337,70396,2,3,4.16,1800000
2025-01-27,BR053,Nyanza,14,24090,63677,45643,0,1,5.6,1800000
2025-01-28,BR053,Nyanza,4,15659,66900,61416,0,1,1.34,1800000
2025-01-29,BR053,Nyanza,12,26389,59509,52178,1,0,0.6,1800000
2025-01-30,BR053,Nyanza,8,16303,70784,51020,3,1,2.43,1800000
2025-01-31,BR053,Nyanza,16,15581,61966,52043,0,0,3.93,1800000
2025-02-01,BR053,Nyanza,12,10567,62537,41568,4,0,0.98,1800000
2025-02-02,BR053,Nyanza,22,8257,59333,41115,2,3,3.44,1800000
2025-02-03,BR053,Nyanza,12,15723,55274,39892,4,0,3.14,1800000
2025-02-04,BR053,Nyanza,8,6811,70524,72982,1,0,4.48,1800000
2025-02-05,BR053,Nyanza,6,11667,62154,44059,2,3,2.86,1800000
2025-02-06,BR053,Nyanza,10,7894,52402,44474,2,2,1.31,1800000
2025-02-07,BR053,Nyanza,8,14685,60178,62496,0,0,5.61,1800000
2025-02-08,BR053,Nyanza,14,10157,62681,47488,4,0,4.71,1800000
2025-02-09,BR053,Nyanza,8,20603,61305,61441,1,2,5.38,1800000
2025-02-10,BR053,Nyanza,6,10446,66415,52302,3,1,3.73,1800000
2025-02-11,BR053,Nyanza,8,9414,61324,54809,2,1,5.81,1800000
2025-02-12,BR053,Nyanza,12,11451,55417,52165,3,2,5.87,1800000
2025-02-13,BR053,Nyanza,12,18859,54835,54903,3,2,5.07,1800000
2025-02-14,BR053,Nyanza,6,12250,49199,50590,3,1,1.79,1800000
2025-02-15,BR053,Nyanza,4,9928,65241,58388,0,1,3.88,1800000
2025-02-16,BR053,Nyanza,12,9051,69014,58375,2,1,0.86,1800000
2025-02-17,BR053,Nyanza,10,16806,66321,50999,0,1,1.07,1800000
2025-02-18,BR053,Nyanza,16,13408,61494,53792,3,0,3.86,1800000
2025-02-19,BR053,Nyanza,14,13053,65216,49068,4,2,2.81,1800000
2025-02-20,BR053,Nyanza,16,7400,49240,42404,0,1,5.43,1800000
2025-02-21,BR053,Nyanza,4,10700,70402,71316,0,1,3.08,1800000
2025-02-22,BR053,Nyanza,20,10828,55365,48572,1,1,1.58,1800000
2025-02-23,BR053,Nyanza,16,16435,71552,59309,0,2,3.39,1800000
2025-02-24,BR053,Nyanza,14,14411,57570,44707,1,3,2.31,1800000
2025-02-25,BR053,Nyanza,8,15419,62262,44400,1,3,0.52,1800000
2025-02-26,BR053,Nyanza,12,21267,60812,53172,2,1,3.64,1800000
2025-02-27,BR053,Nyanza,22,18927,55466,40800,2,1,1.53,1800000
2025-02-28,BR053,Nyanza,10,26099,55668,43596,4,0,1.19,1800000
2025-03-01,BR053,Nyanza,8,8128,49883,49305,3,0,4.08,1800000
2025-03-02,BR053,Nyanza,12,14037,67470,70336,2,1,2.55,1800000
2025-03-03,BR053,Nyanza,8,13417,62329,53846,3,2,2.71,1800000
2025-03-04,BR053,Nyanza,16,24265,63290,63822,2,3,5.83,1800000
2025-03-05,BR053,Nyanza,6,10371,53746,37490,0,0,1.8,1800000
2025-03-06,BR053,Nyanza,12,12060,50993,40207,1,0,4.52,1800000
2025-03-07,BR053,Nyanza,4,14462,55893,53969,1,0,0.5,1800000
2025-03-08,BR053,Nyanza,8,11285,60793,61567,2,1,0.77,1800000
2025-03-09,BR053,Nyanza,6,8241,55153,44915,1,1,5.14,1800000
2025-03-10,BR053,Nyanza,10,15321,70502,53129,0,0,3.26,1800000
2025-03-11,BR053,Nyanza,6,8472,63421,43610,3,0,3.11,1800000
2025-03-12,BR053,Nyanza,6,17892,66738,54440,0,1,5.67,1800000
2025-03-13,BR053,Nyanza,2,9671,60192,39156,1,0,2.14,1800000
2025-03-14,BR053,Nyanza,0,16170,64633,61950,4,4,2.29,1800000
2025-03-15,BR053,Nyanza,20,23828,71242,57261,4,0,2.84,1800000
2025-03-16,BR053,Nyanza,16,15085,52208,53744,1,2,5.6,1800000
2025-03-17,BR053,Nyanza,14,15278,55453,50195,1,0,4.36,1800000
2025-03-18,BR053,Nyanza,14,11603,49156,51538,5,0,4.04,1800000
2025-03-19,BR053,Nyanza,8,21930,70375,52287,1,4,3.57,1800000
2025-03-20,BR053,Nyanza,8,17442,60147,50447,2,2,2.62,1800000
2025-03-21,BR053,Nyanza,6,5350,58177,55371,1,1,1.75,1800000
2025-03-22,BR053,Nyanza,10,20574,55199,42421,1,3,5.31,1800000
2025-03-23,BR053,Nyanza,10,18079,53993,52525,4,2,4.21,1800000
2025-03-24,BR053,Nyanza,10,19954,64514,61223,2,2,4.82,1800000
2025-03-25,BR053,Nyanza,26,8971,69759,67328,2,0,1.11,1800000
2025-03-26,BR053,Nyanza,8,23820,58176,52609,7,0,4.54,1800000
2025-03-27,BR053,Nyanza,12,18641,67583,56901,0,1,4.72,1800000
2025-03-28,BR053,Nyanza,8,17400,65904,65164,2,0,1.96,1800000
2025-03-29,BR053,Nyanza,16,19938,55434,43477,3,1,3.77,1800000
2025-03-30,BR053,Nyanza,12,19564,64267,52951,3,1,1.8,1800000
2025-03-31,BR053,Nyanza,10,12585,53332,54399,2,0,5.39,1800000
2025-04-01,BR053,Nyanza,10,6096,52667,45449,2,2,0.65,1800000
2025-04-02,BR053,Nyanza,10,21055,52054,49779,2,1,3.51,1800000
2025-04-03,BR053,Nyanza,20,10062,53520,51129,1,0,2.7,1800000
2025-04-04,BR053,Nyanza,16,5960,62009,61147,2,2,1.04,1800000
2025-04-05,BR053,Nyanza,12,10371,67028,43590,1,0,0.75,1800000
2025-04-06,BR053,Nyanza,6,11841,56290,37022,3,1,2.73,1800000
2025-04-07,BR053,Nyanza,8,22695,66847,46956,2,0,1.08,1800000
2025-04-08,BR053,Nyanza,12,14671,67084,62479,2,1,4.54,1800000
2025-04-09,BR053,Nyanza,18,13735,71614,67019,2,0,2.29,1800000
2025-04-10,BR053,Nyanza,10,9750,51454,51874,2,0,3.9,1800000
2025-04-11,BR053,Nyanza,14,11297,56056,53535,1,0,5.33,1800000
2025-04-12,BR053,Nyanza,12,14314,57780,49899,2,1,4.19,1800000
2025-04-13,BR053,Nyanza,24,9671,69626,72693,2,1,1.62,1800000
2025-04-14,BR053,Nyanza,10,6125,54875,40500,2,1,2.18,1800000
2025-04-15,BR053,Nyanza,12,13403,70215,58535,1,0,1.66,1800000
2025-04-16,BR053,Nyanza,12,21120,63539,48415,3,1,1.88,1800000
2025-04-17,BR053,Nyanza,10,15278,52363,49292,3,1,3.47,1800000
2025-04-18,BR053,Nyanza,10,13924,55255,49629,3,2,4.08,1800000
2025-04-19,BR053,Nyanza,10,11487,49468,34355,2,2,5.73,1800000
2025-04-20,BR053,Nyanza,10,9250,51061,44772,1,3,2.48,1800000
2025-04-21,BR053,Nyanza,10,14445,48825,34507,0,2,2.1,1800000
2025-04-22,BR053,Nyanza,14,14618,50001,34332,1,1,3.79,1800000
2025-04-23,BR053,Nyanza,10,20544,68697,49507,4,1,3.61,1800000
