officer_id,branch_id,month,loans_handled,approvals,arrears_recovered_ksh,fraud_hits
OF000465,BR061,2024-09,8,7,459019.01,0
OF000465,BR061,2024-10,13,11,339610.47,0
OF000465,BR061,2024-11,12,10,69115.82,0
OF000465,BR061,2024-12,8,7,186701.63,0
OF000466,BR061,2024-01,9,8,237113.19,0
OF000466,BR061,2024-02,9,8,230308.97,0
OF000466,BR061,2024-03,14,12,383253.59,0
OF000466,BR061,2024-04,8,7,407052.0,0
OF000466,BR061,2024-05,12,10,425741.45,0
OF000466,BR061,2024-06,12,11,70283.94,0
OF000466,BR061,2024-07,10,8,421326.35,0
OF000466,BR061,2024-08,14,13,424735.09,0
OF000466,BR061,2024-09,9,8,52579.08,0
OF000466,BR061,2024-10,12,11,228347.58,2
OF000466,BR061,2024-11,14,11,267727.84,1
OF000466,BR061,2024-12,13,12,59132.93,0
OF000467,BR062,2024-01,7,6,439663.88,0
OF000467,BR062,2024-02,5,4,464669.19,0
OF000467,BR062,2024-03,5,4,437458.62,0
OF000467,BR062,2024-04,5,4,74292.33,0
OF000467,BR062,2024-05,6,5,259367.3,0
OF000467,BR062,2024-06,6,5,392079.72,0
OF000467,BR062,2024-07,7,6,435096.98,0
OF000467,BR062,2024-08,7,6,312190.93,0
OF000467,BR062,2024-09,5,4,105131.2,0
OF000467,BR062,2024-10,6,5,271532.8,0
OF000467,BR062,2024-11,6,5,176612.81,0
OF000467,BR062,2024-12,5,4,263313.81,0
OF000468,BR062,2024-01,7,6,86467.52,0
OF000468,BR062,2024-02,4,3,305397.16,0
OF000468,BR062,2024-03,5,4,395257.65,0
OF000468,BR062,2024-04,6,5,437681.34,0
OF000468,BR062,2024-05,5,4,488198.59,0
OF000468,BR062,2024-06,5,4,251513.86,0
OF000468,BR062,2024-07,6,5,239055.65,0
OF000468,BR062,2024-08,4,3,308875.19,0
OF000468,BR062,2024-09,6,5,368800.18,0
OF000468,BR062,2024-10,7,6,122603.66,0
OF000468,BR062,2024-11,6,5,138977.1,0
OF000468,BR062,2024-12,5,4,259247.05,0
OF000469,BR062,2024-01,5,4,228715.87,1
OF000469,BR062,2024-02,4,3,137720.53,0
OF000469,BR062,2024-03,5,4,224244.24,0
OF000469,BR062,2024-04,5,4,359591.22,1
OF000469,BR062,2024-05,5,4,194769.07,0
OF000469,BR062,2024-06,4,3,324727.62,0
OF000469,BR062,2024-07,6,5,84246.39,0
OF000469,BR062,2024-08,3,2,477804.14,0
OF000469,BR062,2024-09,6,5,403641.18,0
OF000469,BR062,2024-10,5,4,126064.64,0
OF000469,BR062,2024-11,6,5,258426.88,0
OF000469,BR062,2024-12,4,3,352234.1,0
OF000470,BR062,2024-01,6,5,416839.45,0
OF000470,BR062,2024-02,5,4,416945.28,0
OF000470,BR062,2024-03,6,5,267405.63,0
OF000470,BR062,2024-04,5,4,190616.99,0
OF000470,BR062,2024-05,5,4,298765.71,0
OF000470,BR062,2024-06,4,3,161220.56,0
OF000470,BR062,2024-07,5,4,82701.06,1
OF000470,BR062,2024-08,6,5,122005.62,0
OF000470,BR062,2024-09,5,4,239120.02,0
OF000470,BR062,2024-10,5,4,124888.62,1
OF000470,BR062,2024-11,5,4,339430.51,0
OF000470,BR062,2024-12,7,6,471177.91,1
OF000471,BR062,2024-01,6,5,168715.74,0
OF000471,BR062,2024-02,7,6,362073.02,0
OF000471,BR062,2024-03,7,6,211317.02,0
OF000471,BR062,2024-04,5,4,335218.12,0
OF000471,BR062,2024-05,4,3,433153.02,0
OF000471,BR062,2024-06,5,4,476568.5,0
OF000471,BR062,2024-07,7,6,484190.21,1
OF000471,BR062,2024-08,7,6,384947.76,0
OF000471,BR062,2024-09,7,6,443810.62,0
OF000471,BR062,2024-10,4,3,311872.41,0
OF000471,BR062,2024-11,5,4,89074.26,1
OF000471,BR062,2024-12,4,3,106726.81,0
OF000472,BR062,2024-01,4,3,119121.6,0
OF000472,BR062,2024-02,4,3,62388.05,0
OF000472,BR062,2024-03,3,2,285852.24,0
OF000472,BR062,2024-04,4,3,361249.48,0
OF000472,BR062,2024-05,4,3,203271.58,0
OF000472,BR062,2024-06,3,2,433780.2,0
OF000472,BR062,2024-07,6,5,270379.46,1
OF000472,BR062,2024-08,6,5,371544.5,0
OF000472,BR062,2024-09,5,4,343497.95,0
OF000472,BR062,2024-10,4,3,462732.08,0
OF000472,BR062,2024-11,4,3,288349.6,0
OF000472,BR062,2024-12,4,3,170166.06,0
OF000473,BR062,2024-01,5,4,453828.16,0
OF000473,BR062,2024-02,5,4,383358.6,0
OF000473,BR062,2024-03,7,6,306147.35,0
OF000473,BR062,2024-04,5,4,314185.0,0
OF000473,BR062,2024-05,5,4,378752.7,0
OF000473,BR062,2024-06,6,5,221580.56,0
OF000473,BR062,2024-07,7,6,106154.88,0
OF000473,BR062,2024-08,6,5,92783.69,0
OF000473,BR062,2024-09,7,6,379231.21,0
OF000473,BR062,2024-10,6,5,239437.98,0
OF000473,BR062,2024-11,5,4,65397.77,0
OF000473,BR062,2024-12,6,5,152586.61,0
OF000474,BR062,2024-01,6,5,400451.37,0
OF000474,BR062,2024-02,8,7,414314.04,0
OF000474,BR062,2024-03,5,4,335206.49,1
OF000474,BR062,2024-04,7,6,89356.43,0
OF000474,BR062,2024-05,8,7,203445.53,0
OF000474,BR062,2024-06,8,7,229645.81,2
OF000474,BR062,2024-07,7,6,196761.47,0
OF000474,BR062,2024-08,6,5,386892.62,0
OF000474,BR062,2024-09,5,4,465197.63,0
OF000474,BR062,2024-10,7,6,76215.75,0
OF000474,BR062,2024-11,5,4,203239.4,0
OF000474,BR062,2024-12,5,4,498006.25,1
OF000475,BR062,2024-01,7,6,214473.89,0
OF000475,BR062,2024-02,6,5,396134.91,0
OF000475,BR062,2024-03,4,3,122080.86,0
OF000475,BR062,2024-04,6,5,446159.98,0
OF000475,BR062,2024-05,7,6,356950.18,0
OF000475,BR062,2024-06,6,5,415558.49,0
OF000475,BR062,2024-07,5,4,241410.67,0
OF000475,BR062,2024-08,7,6,253409.25,0
OF000475,BR062,2024-09,5,4,174791.01,0
OF000475,BR062,2024-10,7,6,447416.36,0
OF000475,BR062,2024-11,4,3,165928.86,0
OF000475,BR062,2024-12,6,5,469995.79,0
OF000476,BR062,2024-01,7,6,229311.74,0
OF000476,BR062,2024-02,7,6,92923.48,0
OF000476,BR062,2024-03,6,5,162271.41,0
OF000476,BR062,2024-04,6,5,465570.02,0
OF000476,BR062,2024-05,6,5,175283.26,0
OF000476,BR062,2024-06,5,4,158104.61,0
OF000476,BR062,2024-07,6,5,377887.64,0
OF000476,BR062,2024-08,5,4,379935.52,0
OF000476,BR062,2024-09,6,5,345675.86,0
OF000476,BR062,2024-10,4,3,478127.06,1
OF000476,BR062,2024-11,6,5,315865.66,0
OF000476,BR062,2024-12,6,5,247272.56,0
OF000477,BR063,2024-01,5,4,477114.41,0
OF000477,BR063,2024-02,6,5,256465.74,0
OF000477,BR063,2024-03,6,5,179937.95,0
OF000477,BR063,2024-04,5,4,226044.75,0
OF000477,BR063,2024-05,4,3,172280.61,0
OF000477,BR063,2024-06,4,3,112889.65,0
OF000477,BR063,2024-07,6,5,62690.36,0
OF000477,BR063,2024-08,4,3,353402.94,0
OF000477,BR063,2024-09,6,5,225180.12,0
OF000477,BR063,2024-10,7,6,287285.41,0
OF000477,BR063,2024-11,5,4,384476.24,0
OF000477,BR063,2024-12,5,4,118109.64,1
OF000478,BR063,2024-01,5,4,83196.17,0
OF000478,BR063,2024-02,9,8,158562.34,0
OF000478,BR063,2024-03,7,6,106891.6,0
OF000478,BR063,2024-04,7,6,252915.4,1
OF000478,BR063,2024-05,7,6,435732.23,1
OF000478,BR063,2024-06,7,6,325864.65,0
OF000478,BR063,2024-07,6,5,473283.93,0
OF000478,BR063,2024-08,8,7,420041.24,0
OF000478,BR063,2024-09,7,6,219155.67,0
OF000478,BR063,2024-10,7,6,413481.75,0
OF000478,BR063,2024-11,8,7,209370.11,0
OF000478,BR063,2024-12,9,8,222876.63,0
OF000479,BR063,2024-01,4,3,349061.85,0
OF000479,BR063,2024-02,5,4,132537.83,0
OF000479,BR063,2024-03,7,6,400753.05,0
OF000479,BR063,2024-04,7,6,194720.16,0
OF000479,BR063,2024-05,5,4,457386.5,0
OF000479,BR063,2024-06,4,3,269042.38,0
OF000479,BR063,2024-07,7,6,487936.26,0
OF000479,BR063,2024-08,5,4,158418.2,0
OF000479,BR063,2024-09,7,6,244011.45,0
OF000479,BR063,2024-10,5,4,276211.36,0
OF000479,BR063,2024-11,6,5,441940.21,0
OF000479,BR063,2024-12,4,3,319751.66,0
OF000480,BR063,2024-01,5,4,408564.99,1
OF000480,BR063,2024-02,4,3,79551.42,0
OF000480,BR063,2024-03,5,4,339193.0,0
OF000480,BR063,2024-04,5,4,179421.02,0
OF000480,BR063,2024-05,4,3,57113.38,0
OF000480,BR063,2024-06,6,5,265055.45,0
OF000480,BR063,2024-07,5,4,337694.53,0
OF000480,BR063,2024-08,6,5,473930.33,0
OF000480,BR063,2024-09,7,6,334243.52,0
OF000480,BR063,2024-10,7,6,187411.77,0
OF000480,BR063,2024-11,4,3,251852.99,1
OF000480,BR063,2024-12,5,4,468817.14,0
OF000481,BR063,2024-01,5,4,388160.27,0
OF000481,BR063,2024-02,7,6,394613.62,0
OF000481,BR063,2024-03,6,5,402414.01,0
OF000481,BR063,2024-04,4,3,272423.13,0
OF000481,BR063,2024-05,5,4,458581.8,0
OF000481,BR063,2024-06,4,3,166240.58,1
OF000481,BR063,2024-07,5,4,491936.76,0
OF000481,BR063,2024-08,6,5,447912.68,0
OF000481,BR063,2024-09,4,3,81064.61,0
OF000481,BR063,2024-10,7,6,381320.16,0
OF000481,BR063,2024-11,6,5,150370.56,0
OF000481,BR063,2024-12,7,6,370630.68,0
OF000482,BR063,2024-01,5,4,141719.22,0
OF000482,BR063,2024-02,6,5,304048.42,0
OF000482,BR063,2024-03,5,4,397651.47,0
OF000482,BR063,2024-04,8,7,214392.79,0
OF000482,BR063,2024-05,5,4,286227.1,1
OF000482,BR063,2024-06,5,4,170553.58,0
OF000482,BR063,2024-07,6,5,221762.9,0
OF000482,BR063,2024-08,8,7,317667.21,1
OF000482,BR063,2024-09,6,5,205099.61,0
OF000482,BR063,2024-10,6,5,242447.08,1
OF000482,BR063,2024-11,8,7,342819.26,0
OF000482,BR063,2024-12,8,7,196449.29,0
OF000483,BR063,2024-01,6,5,241813.24,0
OF000483,BR063,2024-02,6,5,272731.3,0
OF000483,BR063,2024-03,6,5,206360.35,1
OF000483,BR063,2024-04,9,8,461605.87,0
OF000483,BR063,2024-05,9,8,235224.1,0
OF000483,BR063,2024-06,10,9,378865.06,0
OF000483,BR063,2024-07,6,5,321209.25,2
OF000483,BR063,2024-08,9,8,389328.94,0
OF000483,BR063,2024-09,6,5,345586.12,0
OF000483,BR063,2024-10,6,5,199238.42,0
OF000483,BR063,2024-11,6,5,251573.69,1
OF000483,BR063,2024-12,5,4,414627.37,1
OF000484,BR063,2024-01,5,4,234918.63,0
OF000484,BR063,2024-02,5,4,121875.17,0
OF000484,BR063,2024-03,4,3,85496.28,0
OF000484,BR063,2024-04,7,6,368261.25,0
OF000484,BR063,2024-05,4,3,412507.34,0
OF000484,BR063,2024-06,5,4,430122.72,0
OF000484,BR063,2024-07,7,6,50215.03,0
OF000484,BR063,2024-08,6,5,432673.66,0
OF000484,BR063,2024-09,4,3,495867.34,0
OF000484,BR063,2024-10,7,6,473679.17,0
OF000484,BR063,2024-11,7,6,205439.94,0
OF000484,BR063,2024-12,8,7,186421.56,0
OF000485,BR063,2024-01,5,4,428261.04,0
OF000485,BR063,2024-02,5,4,451198.61,0
OF000485,BR063,2024-03,4,3,383950.56,0
OF000485,BR063,2024-04,4,3,258023.52,0
OF000485,BR063,2024-05,6,5,234459.74,2
OF000485,BR063,2024-06,6,5,309179.06,0
OF000485,BR063,2024-07,4,3,460367.09,0
OF000485,BR063,2024-08,5,4,346570.68,0
OF000485,BR063,2024-09,4,3,228452.77,0
OF000485,BR063,2024-10,4,3,403896.98,0
OF000485,BR063,2024-11,5,4,404826.01,0
OF000485,BR063,2024-12,5,4,183148.16,0
OF000486,BR063,2024-01,8,7,355963.2,0
OF000486,BR063,2024-02,6,5,201330.53,0
OF000486,BR063,2024-03,7,6,202091.01,0
OF000486,BR063,2024-04,7,6,144701.57,0
OF000486,BR063,2024-05,5,4,116654.86,0
OF000486,BR063,2024-06,7,6,448476.02,0
OF000486,BR063,2024-07,7,6,230528.25,0
OF000486,BR063,2024-08,5,4,169646.79,0
OF000486,BR063,2024-09,7,6,337635.62,0
OF000486,BR063,2024-10,6,5,248931.74,0
OF000486,BR063,2024-11,5,4,319338.37,0
OF000486,BR063,2024-12,6,5,141404.11,0
OF000487,BR063,2024-01,7,6,303590.27,1
OF000487,BR063,2024-02,5,4,127953.36,0
OF000487,BR063,2024-03,6,5,362212.81,0
OF000487,BR063,2024-04,8,7,493598.04,0
OF000487,BR063,2024-05,8,7,476707.0,0
OF000487,BR063,2024-06,6,5,212486.02,0
OF000487,BR063,2024-07,7,6,164042.51,0
OF000487,BR063,2024-08,7,6,465865.9,0
OF000487,BR063,2024-09,6,5,98618.18,0
OF000487,BR063,2024-10,7,6,433063.5,0
OF000487,BR063,2024-11,8,7,98103.32,0
OF000487,BR063,2024-12,7,6,328537.72,0
OF000488,BR063,2024-01,9,8,154739.74,0
OF000488,BR063,2024-02,8,7,101508.68,0
OF000488,BR063,2024-03,6,5,58903.9,0
OF000488,BR063,2024-04,8,7,82075.48,0
OF000488,BR063,2024-05,9,8,257987.35,0
OF000488,BR063,2024-06,6,5,160117.02,0
OF000488,BR063,2024-07,8,7,426705.28,0
OF000488,BR063,2024-08,6,5,81433.43,0
OF000488,BR063,2024-09,8,7,113345.7,0
OF000488,BR063,2024-10,5,4,234589.82,0
OF000488,BR063,2024-11,9,8,386096.24,0
OF000488,BR063,2024-12,9,8,186629.08,0
OF000489,BR064,2024-01,7,6,423263.09,0
OF000489,BR064,2024-02,7,6,395863.0,0
OF000489,BR064,2024-03,6,5,68559.14,0
OF000489,BR064,2024-04,6,5,118728.85,0
OF000489,BR064,2024-05,6,5,167533.86,0
OF000489,BR064,2024-06,8,7,64424.35,0
OF000489,BR064,2024-07,9,8,493308.03,0
OF000489,BR064,2024-08,9,8,160790.32,0
OF000489,BR064,2024-09,9,7,431658.06,0
OF000489,BR064,2024-10,10,9,142691.25,0
OF000489,BR064,2024-11,7,6,391453.59,0
OF000489,BR064,2024-12,6,5,209065.38,0
OF000490,BR064,2024-01,6,5,122858.35,0
OF000490,BR064,2024-02,7,6,347907.63,0
OF000490,BR064,2024-03,10,9,172992.39,0
OF000490,BR064,2024-04,8,7,440892.73,0
OF000490,BR064,2024-05,6,5,229139.48,0
OF000490,BR064,2024-06,6,5,131527.97,0
OF000490,BR064,2024-07,9,8,59323.1,1
OF000490,BR064,2024-08,8,7,417857.7,0
OF000490,BR064,2024-09,8,7,128022.12,0
OF000490,BR064,2024-10,7,6,411179.14,0
OF000490,BR064,2024-11,6,5,51759.66,0
OF000490,BR064,2024-12,7,6,442492.12,0
OF000491,BR064,2024-01,8,7,429396.42,0
OF000491,BR064,2024-02,9,8,417717.74,0
OF000491,BR064,2024-03,6,5,325893.52,0
OF000491,BR064,2024-04,8,7,254763.15,0
OF000491,BR064,2024-05,6,5,91004.09,0
OF000491,BR064,2024-06,7,6,352543.97,0
OF000491,BR064,2024-07,7,5,346517.48,0
OF000491,BR064,2024-08,8,7,64531.12,0
OF000491,BR064,2024-09,5,4,408216.88,0
OF000491,BR064,2024-10,5,4,379613.92,0
OF000491,BR064,2024-11,9,7,67789.09,0
OF000491,BR064,2024-12,6,5,77001.26,0
OF000492,BR064,2024-01,11,10,258797.78,0
OF000492,BR064,2024-02,9,8,159479.09,0
OF000492,BR064,2024-03,7,6,460724.8,0
OF000492,BR064,2024-04,8,7,106330.91,1
OF000492,BR064,2024-05,6,5,364816.96,0
OF000492,BR064,2024-06,8,7,310585.97,0
OF000492,BR064,2024-07,7,6,92847.95,0
OF000492,BR064,2024-08,7,6,220293.85,0
OF000492,BR064,2024-09,11,10,288245.2,0
OF000492,BR064,2024-10,8,7,479287.84,0
OF000492,BR064,2024-11,9,8,363099.29,1
OF000492,BR064,2024-12,8,7,290373.1,0
OF000493,BR064,2024-01,6,5,83435.94,0
OF000493,BR064,2024-02,6,5,323889.33,0
OF000493,BR064,2024-03,7,6,166008.61,0
OF000493,BR064,2024-04,8,7,168264.9,0
OF000493,BR064,2024-05,6,5,288963.45,0
OF000493,BR064,2024-06,6,5,487775.65,0
OF000493,BR064,2024-07,6,5,449252.93,0
OF000493,BR064,2024-08,6,5,424183.92,0
OF000493,BR064,2024-09,9,8,418304.65,0
OF000493,BR064,2024-10,6,5,166712.86,1
OF000493,BR064,2024-11,6,5,181806.98,0
OF000493,BR064,2024-12,7,6,133920.43,0
OF000494,BR064,2024-01,8,7,92140.11,0
OF000494,BR064,2024-02,7,6,453430.03,0
OF000494,BR064,2024-03,8,7,80487.25,0
OF000494,BR064,2024-04,8,7,122446.32,0
OF000494,BR064,2024-05,8,7,260668.27,0
OF000494,BR064,2024-06,9,8,325397.19,0
OF000494,BR064,2024-07,10,9,300788.16,0
OF000494,BR064,2024-08,9,8,342432.0,0
OF000494,BR064,2024-09,7,6,228135.85,0
OF000494,BR064,2024-10,6,5,241607.05,0
OF000494,BR064,2024-11,6,5,69172.61,0
OF000494,BR064,2024-12,8,7,418490.58,0
OF000495,BR064,2024-01,6,5,244664.8,0
OF000495,BR064,2024-02,7,6,465703.51,0
OF000495,BR064,2024-03,7,6,187712.93,0
OF000495,BR064,2024-04,5,4,55731.59,0
OF000495,BR064,2024-05,9,7,112316.01,0
OF000495,BR064,2024-06,8,6,152619.52,0
OF000495,BR064,2024-07,10,9,68565.18,0
OF000495,BR064,2024-08,10,8,256766.86,0
OF000495,BR064,2024-09,9,7,57591.2,0
OF000495,BR064,2024-10,9,8,404682.78,0
OF000495,BR064,2024-11,9,7,406489.27,0
OF000495,BR064,2024-12,7,6,325376.45,0
OF000496,BR064,2024-01,6,5,390770.71,0
OF000496,BR064,2024-02,5,4,329776.18,0
OF000496,BR064,2024-03,6,5,204835.56,0
OF000496,BR064,2024-04,10,8,406814.98,0
OF000496,BR064,2024-05,7,6,202778.93,0
OF000496,BR064,2024-06,8,7,111492.71,0
OF000496,BR064,2024-07,5,4,74782.28,0
OF000496,BR064,2024-08,6,5,138346.75,2
OF000496,BR064,2024-09,8,7,391690.21,0
OF000496,BR064,2024-10,5,4,146076.46,0
OF000496,BR064,2024-11,9,8,299904.93,0
OF000496,BR064,2024-12,6,5,392477.87,0
OF000497,BR064,2024-01,5,4,264364.07,0
OF000497,BR064,2024-02,5,4,174839.82,0
OF000497,BR064,2024-03,6,5,163309.54,0
OF000497,BR064,2024-04,6,5,436555.47,0
OF000497,BR064,2024-05,7,6,187540.0,0
OF000497,BR064,2024-06,7,6,380398.59,0
OF000497,BR064,2024-07,6,5,339537.3,0
OF000497,BR064,2024-08,7,6,324594.75,0
OF000497,BR064,2024-09,6,5,142895.85,0
OF000497,BR064,2024-10,4,3,311442.11,0
OF000497,BR064,2024-11,7,6,317321.47,0
OF000497,BR064,2024-12,7,6,103325.77,0
OF000498,BR065,2024-01,10,8,170697.28,0
OF000498,BR065,2024-02,10,8,231630.94,0
OF000498,BR065,2024-03,13,12,113239.59,0
OF000498,BR065,2024-04,10,9,211070.19,0
OF000498,BR065,2024-05,8,7,79320.04,0
OF000498,BR065,2024-06,9,7,237058.05,0
OF000498,BR065,2024-07,7,6,354489.21,0
OF000498,BR065,2024-08,13,11,262775.17,0
OF000498,BR065,2024-09,9,8,209614.83,0
OF000498,BR065,2024-10,9,8,99461.85,0
OF000498,BR065,2024-11,13,11,63992.77,0
OF000498,BR065,2024-12,8,7,211787.43,0
OF000499,BR065,2024-01,9,8,305160.37,0
OF000499,BR065,2024-02,12,10,377197.21,0
OF000499,BR065,2024-03,8,7,231939.57,0
OF000499,BR065,2024-04,9,8,106322.87,0
OF000499,BR065,2024-05,9,8,421409.18,0
OF000499,BR065,2024-06,12,11,367016.8,0
OF000499,BR065,2024-07,13,12,382920.6,0
OF000499,BR065,2024-08,13,12,209910.17,0
OF000499,BR065,2024-09,11,10,214771.69,0
OF000499,BR065,2024-10,13,11,488200.04,0
OF000499,BR065,2024-11,11,9,380689.98,0
OF000499,BR065,2024-12,13,11,79777.0,0
OF000500,BR065,2024-01,10,8,344675.47,1
OF000500,BR065,2024-02,11,10,478657.01,1
OF000500,BR065,2024-03,7,6,388504.81,0
OF000500,BR065,2024-04,7,6,225038.96,0
OF000500,BR065,2024-05,10,9,303320.61,0
OF000500,BR065,2024-06,9,7,117137.06,0
OF000500,BR065,2024-07,8,7,355369.14,0
OF000500,BR065,2024-08,11,9,390642.82,0
OF000500,BR065,2024-09,9,8,389154.26,0
OF000500,BR065,2024-10,6,5,278947.39,1
OF000500,BR065,2024-11,10,8,467634.93,0
OF000500,BR065,2024-12,8,6,345505.78,0
OF000501,BR065,2024-01,15,13,499052.31,0
OF000501,BR065,2024-02,14,11,288165.97,0
OF000501,BR065,2024-03,14,13,139556.6,0
OF000501,BR065,2024-04,10,9,225084.43,0
OF000501,BR065,2024-05,8,6,244842.91,0
OF000501,BR065,2024-06,8,7,276302.86,0
OF000501,BR065,2024-07,14,13,248966.37,2
OF000501,BR065,2024-08,9,8,222111.58,0
OF000501,BR065,2024-09,13,12,328161.83,0
OF000501,BR065,2024-10,14,12,100187.67,0
OF000501,BR065,2024-11,11,9,104154.69,0
OF000501,BR065,2024-12,8,6,74285.65,0
OF000502,BR065,2024-01,12,10,278195.99,0
OF000502,BR065,2024-02,13,11,158154.38,0
OF000502,BR065,2024-03,11,10,211703.88,1
OF000502,BR065,2024-04,9,8,196898.56,0
OF000502,BR065,2024-05,12,11,162650.39,0
OF000502,BR065,2024-06,13,12,219426.63,0
OF000502,BR065,2024-07,12,11,227056.3,0
OF000502,BR065,2024-08,9,8,120628.37,0
OF000502,BR065,2024-09,10,9,75353.41,0
OF000502,BR065,2024-10,16,15,447652.2,0
OF000502,BR065,2024-11,15,12,492059.64,0
OF000502,BR065,2024-12,10,9,87018.01,0
OF000503,BR065,2024-01,7,6,434042.62,0
OF000503,BR065,2024-02,10,8,119072.9,0
OF000503,BR065,2024-03,10,8,196721.84,0
OF000503,BR065,2024-04,11,10,226885.25,1
OF000503,BR065,2024-05,9,8,153007.52,0
OF000503,BR065,2024-06,7,6,190182.5,0
OF000503,BR065,2024-07,10,8,148711.41,0
OF000503,BR065,2024-08,9,8,153278.6,0
OF000503,BR065,2024-09,12,10,258923.94,0
OF000503,BR065,2024-10,12,10,254027.73,0
OF000503,BR065,2024-11,12,10,312142.43,0
OF000503,BR065,2024-12,12,11,138675.78,0
OF000504,BR066,2024-01,4,3,406025.15,0
OF000504,BR066,2024-02,4,3,109654.31,0
OF000504,BR066,2024-03,4,3,158136.37,1
OF000504,BR066,2024-04,5,4,85294.78,0
OF000504,BR066,2024-05,3,2,351561.35,0
OF000504,BR066,2024-06,5,4,385961.72,0
OF000504,BR066,2024-07,3,2,368988.43,0
OF000504,BR066,2024-08,4,3,233552.38,0
OF000504,BR066,2024-09,4,3,395148.01,0
OF000504,BR066,2024-10,4,3,482035.11,0
OF000504,BR066,2024-11,4,3,495554.36,0
OF000504,BR066,2024-12,5,4,300149.59,0
OF000505,BR066,2024-01,4,3,495406.21,0
OF000505,BR066,2024-02,3,2,62616.26,0
OF000505,BR066,2024-03,6,5,84453.93,0
OF000505,BR066,2024-04,5,4,322183.35,0
OF000505,BR066,2024-05,4,3,334398.08,0
OF000505,BR066,2024-06,5,4,56576.83,0
OF000505,BR066,2024-07,6,5,297513.74,0
OF000505,BR066,2024-08,3,2,91322.87,0
OF000505,BR066,2024-09,6,5,400155.88,0
OF000505,BR066,2024-10,6,5,148098.41,0
OF000505,BR066,2024-11,4,3,447991.7,0
OF000505,BR066,2024-12,6,5,451411.38,0
OF000506,BR066,2024-01,4,3,71848.67,0
OF000506,BR066,2024-02,2,1,86989.12,0
OF000506,BR066,2024-03,4,3,164927.99,0
OF000506,BR066,2024-04,2,1,390848.63,0
OF000506,BR066,2024-05,2,1,327861.74,0
OF000506,BR066,2024-06,2,1,312876.71,0
OF000506,BR066,2024-07,4,3,294267.19,0
OF000506,BR066,2024-08,2,1,145184.12,0
OF000506,BR066,2024-09,4,3,284026.13,1
OF000506,BR066,2024-10,4,3,86693.92,0
OF000506,BR066,2024-11,3,2,312237.85,0
OF000506,BR066,2024-12,4,3,356343.1,0
OF000507,BR066,2024-01,4,3,229397.64,0
OF000507,BR066,2024-02,4,3,360977.79,0
OF000507,BR066,2024-03,3,2,187854.38,0
OF000507,BR066,2024-04,5,4,223570.09,0
OF000507,BR066,2024-05,4,3,261192.29,0
OF000507,BR066,2024-06,2,1,339412.27,0
OF000507,BR066,2024-07,5,4,87936.59,0
OF000507,BR066,2024-08,4,3,208226.65,0
OF000507,BR066,2024-09,4,3,379353.88,0
OF000507,BR066,2024-10,3,2,346867.19,0
OF000507,BR066,2024-11,3,2,243805.41,0
OF000507,BR066,2024-12,3,2,89543.81,0
OF000508,BR066,2024-01,4,3,328382.09,0
OF000508,BR066,2024-02,3,2,456099.38,0
OF000508,BR066,2024-03,6,5,493298.98,0
OF000508,BR066,2024-04,5,4,117571.01,1
OF000508,BR066,2024-05,6,5,470914.9,0
OF000508,BR066,2024-06,6,5,136315.16,1
OF000508,BR066,2024-07,5,4,180542.35,0
OF000508,BR066,2024-08,5,4,475341.81,0
OF000508,BR066,2024-09,3,2,225072.06,0
OF000508,BR066,2024-10,3,2,429853.18,0
OF000508,BR066,2024-11,5,4,56863.15,0
OF000508,BR066,2024-12,3,2,142346.31,0
OF000509,BR066,2024-01,3,2,203676.89,0
OF000509,BR066,2024-02,3,2,309044.85,0
OF000509,BR066,2024-03,3,2,229880.48,0
OF000509,BR066,2024-04,4,3,325195.34,0
OF000509,BR066,2024-05,2,1,83097.78,0
OF000509,BR066,2024-06,4,3,142785.45,1
OF000509,BR066,2024-07,3,2,226922.73,0
OF000509,BR066,2024-08,3,2,356676.67,1
OF000509,BR066,2024-09,3,2,141949.04,0
OF000509,BR066,2024-10,4,3,483376.21,0
OF000509,BR066,2024-11,2,1,459251.74,0
OF000509,BR066,2024-12,4,3,290451.82,0
OF000510,BR066,2024-01,5,4,426444.97,0
OF000510,BR066,2024-02,3,2,89914.58,0
OF000510,BR066,2024-03,3,2,74891.24,1
OF000510,BR066,2024-04,5,4,280934.11,0
OF000510,BR066,2024-05,4,3,178497.44,0
OF000510,BR066,2024-06,3,2,211516.21,0
OF000510,BR066,2024-07,5,4,109543.01,0
OF000510,BR066,2024-08,4,3,256319.8,0
OF000510,BR066,2024-09,5,4,283918.77,0
OF000510,BR066,2024-10,5,4,314118.11,2
OF000510,BR066,2024-11,3,2,189438.16,0
OF000510,BR066,2024-12,3,2,80233.34,0
OF000511,BR066,2024-01,6,5,181737.34,0
OF000511,BR066,2024-02,4,3,239142.29,0
OF000511,BR066,2024-03,5,4,146513.46,1
OF000511,BR066,2024-04,4,3,351520.75,0
OF000511,BR066,2024-05,4,3,383200.57,0
OF000511,BR066,2024-06,6,5,165593.58,1
OF000511,BR066,2024-07,5,4,499467.03,1
OF000511,BR066,2024-08,6,5,274034.63,0
OF000511,BR066,2024-09,4,3,267824.16,0
OF000511,BR066,2024-10,4,3,103549.43,0
OF000511,BR066,2024-11,7,6,50129.55,0
OF000511,BR066,2024-12,4,3,451561.95,0
OF000512,BR066,2024-01,4,3,51087.45,0
OF000512,BR066,2024-02,4,3,231060.83,0
