customer_id,primary_branch,avg_weekly_cash,historical_cycles,risk_score_0_100,default_prob,churn_prob,recommended_limit_ksh
C0039868,BR036,8851,1,58.88,0.232,0.11,26615
C0017617,BR042,14726,5,66.25,0.19,0.488,60000
C0033648,BR021,1813,4,14.38,0.114,0.474,5338
C0017894,BR098,4872,2,5.02,0.191,0.164,24040
C0008086,BR011,6108,3,33.25,0.054,0.316,19713
C0007681,BR051,8866,1,25.9,0.343,0.285,44272
C0014085,BR029,18363,3,49.83,0.313,0.377,45492
C0056946,BR046,11246,5,15.8,0.042,0.437,35369
C0034253,BR007,9815,3,14.32,0.319,0.185,20296
C0039739,BR010,15348,5,11.56,0.522,0.382,39991
C0043896,BR088,9043,2,8.03,0.125,0.283,19345
C0048090,BR042,10573,2,16.49,0.3,0.199,44416
C0053666,BR070,16638,2,62.78,0.193,0.509,49161
C0045391,BR071,6703,1,23.29,0.377,0.086,26366
C0034564,BR079,10082,3,6.38,0.121,0.398,46246
C0053415,BR027,8063,4,33.24,0.189,0.493,30721
C0036180,BR016,18552,1,25.5,0.127,0.436,60000
C0026003,BR077,12800,2,18.75,0.077,0.59,31654
C0027339,BR071,5695,4,27.76,0.598,0.479,13709
C0014211,BR095,3125,4,38.52,0.097,0.297,12293
C0042695,BR078,2741,1,21.22,0.246,0.734,12864
C0040770,BR003,6901,5,33.4,0.136,0.257,20398
C0057025,BR065,7721,4,59.53,0.152,0.415,27475
C0047623,BR015,8758,5,32.42,0.02,0.169,42449
C0022123,BR044,5521,3,10.69,0.022,0.254,19078
C0023399,BR056,2837,5,14.44,0.169,0.188,13181
C0042326,BR024,8073,2,25.5,0.145,0.544,16152
C0059474,BR052,3364,4,16.75,0.002,0.446,15681
C0040326,BR098,15676,6,40.46,0.247,0.131,35702
C0034912,BR010,18222,2,22.25,0.055,0.659,53862
C0042664,BR025,17568,2,56.55,0.014,0.177,37260
C0004457,BR094,7754,2,16.67,0.16,0.553,31729
C0015196,BR080,4859,2,28.39,0.055,0.257,22749
C0048061,BR040,12395,3,28.82,0.101,0.314,52224
C0032575,BR068,14537,5,30.75,0.18,0.48,46514
C0036780,BR047,10709,2,41.9,0.396,0.114,40804
C0033592,BR066,3065,4,14.34,0.492,0.626,6504
C0023710,BR038,11813,4,27.99,0.077,0.014,44882
C0007101,BR024,7177,3,39.68,0.327,0.18,15052
C0013708,BR035,14410,2,42.69,0.263,0.433,60000
C0026073,BR075,17978,2,5.45,0.247,0.205,51654
C0056556,BR084,5391,0,31.62,0.217,0.531,17210
C0012514,BR018,7846,1,51.19,0.091,0.169,38117
C0049258,BR016,18994,1,22.69,0.103,0.446,60000
C0042428,BR018,17528,0,26.88,0.5,0.328,60000
C0045647,BR098,5638,2,26.18,0.14,0.243,22838
C0035152,BR034,11393,3,9.54,0.048,0.281,29336
C0012181,BR006,2755,3,40.39,0.188,0.667,10771
C0033182,BR089,1580,4,28.67,0.152,0.202,7143
C0038779,BR035,9021,4,62.08,0.389,0.607,43265
C0051517,BR013,10933,1,21.56,0.429,0.166,35796
C0044133,BR045,2297,3,13.73,0.16,0.46,6716
C0016216,BR003,18957,6,33.79,0.423,0.082,60000
C0012340,BR037,13418,3,46.73,0.043,0.219,60000
C0028204,BR084,4085,0,48.8,0.103,0.338,19604
C0005487,BR085,15740,5,24.6,0.118,0.512,60000
C0022938,BR046,15717,5,18.47,0.276,0.344,38915
C0000230,BR077,16057,4,53.86,0.097,0.486,40355
C0044764,BR046,10190,2,37.93,0.26,0.176,25945
C0022035,BR027,7838,2,4.15,0.073,0.075,21627
C0026391,BR026,16762,6,31.05,0.26,0.285,34265
C0055612,BR038,12528,4,26.64,0.343,0.491,25167
C0020084,BR053,13836,5,59.49,0.207,0.26,59823
C0017825,BR092,3509,1,21.99,0.331,0.671,12971
C0030862,BR068,13083,3,23.46,0.301,0.256,44675
C0006817,BR070,19850,0,30.96,0.448,0.107,49932
C0020016,BR061,15027,2,22.91,0.294,0.499,60000
C0006369,BR008,2620,3,46.03,0.732,0.196,9862
C0035285,BR046,4593,4,18.23,0.179,0.383,21309
C0003406,BR010,11712,4,11.25,0.038,0.354,54301
C0040683,BR089,5598,2,23.24,0.323,0.373,13839
C0029383,BR050,3018,5,2.26,0.331,0.396,14140
C0039250,BR003,10268,2,4.94,0.045,0.69,37463
C0020180,BR014,9695,1,18.55,0.42,0.447,46175
C0020683,BR063,14664,1,12.62,0.156,0.504,60000
C0030795,BR100,10742,2,57.23,0.144,0.242,24193
C0016538,BR039,14035,4,30.46,0.342,0.192,44473
C0013999,BR082,15511,7,12.97,0.055,0.256,60000
C0055400,BR034,4440,2,31.22,0.025,0.162,10367
C0053548,BR093,14531,4,51.77,0.256,0.534,52878
C0042081,BR035,19089,3,39.22,0.119,0.878,60000
C0028302,BR089,7070,3,3.75,0.142,0.17,20401
C0027292,BR004,5086,2,14.42,0.443,0.117,17756
C0004438,BR029,17679,2,20.78,0.232,0.105,60000
C0012898,BR008,16329,5,29.62,0.552,0.398,49302
C0030536,BR017,3770,7,44.57,0.065,0.362,9128
C0040268,BR014,3733,3,34.3,0.051,0.308,11022
C0037454,BR067,8306,6,63.88,0.559,0.468,38980
C0016691,BR098,4417,4,17.83,0.083,0.261,13615
C0055436,BR100,4041,0,44.36,0.056,0.433,8790
C0056958,BR046,18391,3,64.32,0.311,0.699,41252
C0037578,BR065,10932,2,43.62,0.184,0.048,34075
C0030260,BR067,9205,2,3.87,0.106,0.112,26612
C0021047,BR086,16937,2,51.05,0.374,0.162,60000
C0002728,BR016,18814,3,34.05,0.061,0.216,52382
C0043200,BR092,2284,4,39.47,0.492,0.251,10889
C0017489,BR016,11861,4,66.54,0.082,0.348,43416
C0015275,BR097,3750,3,13.42,0.037,0.433,10303
C0031759,BR040,19149,5,11.66,0.031,0.282,43812
C0057293,BR019,9532,2,43.12,0.012,0.353,21238
C0005317,BR011,9703,2,25.64,0.242,0.513,33007
C0018768,BR008,12744,3,25.75,0.148,0.425,60000
C0028754,BR081,7288,4,41.15,0.265,0.242,26452
C0034179,BR066,4326,2,33.33,0.462,0.74,19154
C0009083,BR046,7490,2,30.58,0.015,0.416,34286
C0051116,BR059,2889,3,15.55,0.032,0.065,11652
C0022977,BR033,12177,4,25.86,0.465,0.304,26236
C0013264,BR082,11183,4,19.94,0.297,0.238,35069
C0032562,BR090,19910,5,23.86,0.1,0.093,58591
C0053982,BR085,2104,1,4.92,0.109,0.253,7554
C0046618,BR094,16601,3,20.25,0.14,0.614,40505
C0019264,BR060,16289,3,9.8,0.402,0.265,38212
C0029718,BR053,5988,3,34.94,0.128,0.264,21629
C0025067,BR063,9705,2,28.05,0.325,0.305,38893
C0023408,BR010,15940,5,19.83,0.169,0.317,48067
C0049260,BR056,15126,4,68.36,0.188,0.154,37783
C0041376,BR055,12112,7,6.6,0.575,0.501,56679
C0013897,BR074,2688,2,37.32,0.143,0.165,5555
C0013562,BR060,15724,5,10.93,0.245,0.462,60000
C0042884,BR083,16980,2,35.86,0.141,0.506,44466
C0027020,BR071,12780,4,5.12,0.175,0.719,29687
C0043213,BR019,1961,1,6.57,0.02,0.078,6226
C0004826,BR088,7829,3,36.95,0.392,0.473,36426
C0044569,BR099,10581,3,15.84,0.103,0.156,21885
C0041422,BR034,17890,3,11.76,0.138,0.042,44490
C0051154,BR022,14242,7,44.4,0.353,0.669,60000
C0057014,BR024,4848,2,17.48,0.24,0.395,14392
C0051854,BR037,12565,1,20.35,0.07,0.171,33500
C0017581,BR078,17032,3,14.61,0.133,0.456,54071
C0031262,BR039,12613,4,16.64,0.227,0.465,25670
C0047773,BR079,10627,3,8.01,0.22,0.227,35466
C0042843,BR047,18201,3,13.29,0.206,0.307,60000
C0050997,BR076,5870,2,42.61,0.274,0.233,23763
C0015939,BR081,11687,3,43.84,0.085,0.392,57188
C0028481,BR046,13246,4,9.4,0.095,0.547,32332
C0029804,BR009,15171,4,28.92,0.354,0.201,40146
C0021907,BR018,12280,5,10.98,0.232,0.161,48712
C0030664,BR093,14364,3,17.62,0.091,0.081,29176
C0010024,BR081,8318,3,21.67,0.165,0.216,27631
C0014904,BR056,16531,5,8.33,0.356,0.272,60000
C0003219,BR034,14753,3,49.89,0.232,0.139,31838
C0045544,BR025,18988,1,59.95,0.363,0.407,60000
C0000920,BR087,12365,2,23.91,0.209,0.113,26510
C0017451,BR024,15130,0,12.88,0.019,0.57,53895
C0025042,BR014,4635,2,49.47,0.011,0.498,18559
C0016866,BR018,4509,3,9.6,0.178,0.594,21692
C0043097,BR039,12552,4,32.86,0.123,0.189,27675
C0033169,BR028,12658,3,31.43,0.116,0.555,45328
C0058007,BR051,6271,4,40.71,0.162,0.247,28887
C0057380,BR025,17701,5,60.44,0.202,0.543,60000
C0050430,BR019,6177,5,23.17,0.032,0.314,26287
C0035444,BR078,11123,3,11.97,0.097,0.523,54572
C0005229,BR057,15267,5,30.86,0.237,0.298,60000
C0006238,BR098,18576,3,47.5,0.086,0.098,60000
C0037374,BR017,1863,2,6.28,0.252,0.353,7812
C0024233,BR061,15410,5,56.02,0.327,0.337,31079
C0039291,BR038,8312,4,19.1,0.225,0.11,22566
C0015726,BR095,9463,1,16.81,0.269,0.366,23255
C0022110,BR012,6924,4,17.99,0.195,0.51,15224
C0055872,BR009,17841,1,45.52,0.144,0.417,43630
C0054423,BR001,15116,7,10.65,0.437,0.151,35140
C0050728,BR006,9095,6,26.78,0.039,0.078,26648
C0037208,BR017,12672,3,15.83,0.033,0.298,60000
C0004897,BR023,3596,5,14.03,0.122,0.226,15516
C0044258,BR072,7682,6,4.19,0.032,0.432,23421
C0047239,BR039,18293,2,27.39,0.343,0.136,60000
C0033892,BR020,10945,2,27.6,0.09,0.599,25503
C0049795,BR092,10748,3,12.77,0.073,0.173,48162
C0032158,BR076,5964,2,21.17,0.14,0.187,29457
C0023849,BR072,17039,3,36.16,0.26,0.265,49188
C0044854,BR035,13763,1,45.33,0.313,0.375,47118
C0023697,BR024,2835,5,24.81,0.16,0.575,12966
C0055462,BR001,5473,3,8.66,0.148,0.045,20427
C0032785,BR009,4923,3,63.21,0.084,0.125,18134
C0033763,BR072,10627,2,42.97,0.006,0.164,50210
C0008389,BR099,14369,0,23.81,0.074,0.204,28940
C0017609,BR086,18980,3,39.77,0.065,0.098,39044
C0018285,BR065,11582,4,17.45,0.158,0.208,41094
C0037850,BR035,17498,4,57.58,0.163,0.398,60000
C0015409,BR038,18716,1,32.28,0.027,0.673,60000
C0049238,BR037,15234,0,40.08,0.06,0.11,38239
C0005689,BR068,1799,2,44.32,0.077,0.171,6101
C0043287,BR082,6850,0,60.54,0.309,0.368,24283
C0029524,BR071,9662,3,19.63,0.306,0.376,38244
C0037158,BR058,14974,5,51.91,0.167,0.5,60000
C0046180,BR069,5085,5,53.29,0.019,0.465,23130
C0049485,BR071,15053,3,54.0,0.066,0.309,60000
C0035974,BR076,14832,0,31.4,0.206,0.583,46735
C0045182,BR001,17746,1,8.66,0.351,0.626,46391
C0014168,BR098,6949,2,33.07,0.194,0.313,26745
C0010285,BR045,11692,5,36.59,0.537,0.046,27412
C0015027,BR098,6444,4,6.46,0.145,0.374,23741
C0010776,BR039,2259,3,28.62,0.396,0.36,7062
C0021955,BR010,3675,2,26.9,0.677,0.046,13548
C0049438,BR077,19840,2,49.3,0.431,0.729,60000
C0017213,BR023,6658,1,57.39,0.122,0.393,14715
C0040141,BR085,10636,3,17.31,0.208,0.25,34598
C0023498,BR017,6967,4,25.65,0.01,0.64,28939
C0046071,BR038,9907,4,48.26,0.337,0.165,42887
C0025089,BR007,3006,2,57.11,0.057,0.407,12151
C0027039,BR091,7501,3,25.15,0.151,0.534,15771
C0012943,BR010,17473,2,43.7,0.439,0.329,39274
C0013171,BR045,15762,2,54.33,0.28,0.285,57712
C0012842,BR022,19564,5,26.06,0.182,0.217,60000
C0016437,BR028,8670,6,56.42,0.191,0.86,22827
C0024341,BR037,9005,5,7.51,0.127,0.255,36467
C0009819,BR044,17961,4,20.99,0.43,0.215,52864
C0055981,BR039,3895,0,21.74,0.101,0.379,8722
C0038683,BR009,10628,2,24.27,0.065,0.303,41308
C0041446,BR001,9271,7,22.46,0.223,0.36,38811
C0025049,BR002,14645,2,33.39,0.194,0.55,60000
C0054220,BR080,17790,7,34.78,0.565,0.453,60000
C0039019,BR083,6764,3,39.02,0.23,0.607,30429
C0058968,BR027,2690,5,26.08,0.38,0.372,11108
C0026721,BR006,19998,1,54.62,0.072,0.216,60000
C0033401,BR092,8388,4,38.57,0.244,0.145,26637
C0028974,BR100,16299,1,22.14,0.306,0.105,60000
C0047916,BR092,19947,4,18.11,0.058,0.263,55133
C0043959,BR048,10775,5,17.82,0.361,0.203,39429
C0043030,BR064,15655,5,22.3,0.038,0.505,51379
C0005303,BR084,19651,2,7.75,0.168,0.264,60000
C0056983,BR055,6950,4,5.73,0.107,0.259,32445
C0053294,BR069,12249,4,11.31,0.032,0.54,46471
C0007488,BR087,3359,2,58.84,0.534,0.289,11382
C0037910,BR079,15278,1,9.19,0.097,0.309,33950
C0052397,BR071,12824,2,45.56,0.059,0.103,39077
C0051799,BR022,5215,2,33.05,0.132,0.186,15591
C0033356,BR066,12989,2,42.72,0.192,0.083,57875
C0021707,BR076,15399,1,12.46,0.289,0.132,60000
C0050704,BR047,12841,1,13.88,0.367,0.154,46484
C0016562,BR004,6236,2,24.63,0.188,0.388,22423
C0037671,BR087,8137,4,20.27,0.06,0.155,17913
C0014225,BR092,15678,3,14.84,0.039,0.752,53793
C0023819,BR091,16729,1,4.2,0.13,0.141,60000
C0057549,BR024,3780,4,10.35,0.095,0.462,18069
C0059982,BR059,19665,3,26.84,0.37,0.113,42116
C0026447,BR070,2575,2,22.62,0.172,0.17,12365
C0020859,BR010,18297,4,13.65,0.057,0.311,48275
C0048656,BR030,6326,8,29.42,0.172,0.266,26691
C0031148,BR024,16528,4,55.02,0.348,0.419,38526
C0000862,BR062,17114,5,31.5,0.223,0.216,60000
C0022434,BR003,11444,4,43.04,0.219,0.31,29286
C0054062,BR063,19512,2,20.63,0.161,0.556,60000
C0009575,BR059,12331,3,25.23,0.032,0.59,41293
C0038189,BR014,9784,5,33.85,0.46,0.665,43380
C0005680,BR049,4395,4,28.39,0.252,0.223,21818
C0059467,BR086,4174,1,36.83,0.21,0.475,16919
C0047779,BR075,5068,2,38.6,0.291,0.61,20797
C0016292,BR100,3427,1,27.81,0.084,0.125,12780
C0007400,BR082,19085,3,28.46,0.09,0.057,60000
C0009497,BR017,18961,3,4.89,0.129,0.117,60000
C0003618,BR046,16549,3,50.09,0.226,0.454,50850
C0056801,BR058,15753,1,49.87,0.42,0.213,50957
C0059465,BR055,2789,4,20.49,0.011,0.408,10066
C0056553,BR086,19633,3,17.9,0.122,0.106,60000
C0038807,BR011,3373,3,47.54,0.184,0.286,10273
C0054665,BR002,5499,3,24.16,0.439,0.136,22221
C0050218,BR100,3370,2,31.58,0.127,0.532,9731
C0031506,BR028,4628,5,23.35,0.33,0.46,15646
C0045824,BR083,18412,5,20.56,0.349,0.305,60000
C0023680,BR052,18123,3,10.8,0.235,0.077,60000
C0000493,BR069,12611,0,44.39,0.348,0.171,33069
C0012902,BR054,18564,2,29.84,0.079,0.323,60000
C0017745,BR093,5101,2,13.53,0.363,0.536,11373
C0037328,BR081,15432,4,32.64,0.426,0.096,45374
C0021666,BR086,4827,3,47.23,0.312,0.165,14545
C0035728,BR068,9982,3,44.31,0.205,0.211,24214
C0007966,BR018,9219,2,19.73,0.098,0.456,42319
C0008655,BR036,1559,1,16.22,0.261,0.624,7353
C0030934,BR053,15688,1,25.82,0.351,0.176,60000
C0056378,BR002,17125,5,21.48,0.292,0.26,60000
C0031674,BR071,2493,7,26.9,0.131,0.482,10752
C0044998,BR042,18213,0,32.18,0.355,0.225,60000
C0005741,BR028,3345,4,42.22,0.172,0.227,7227
C0016375,BR086,11594,3,28.93,0.088,0.588,55035
C0040071,BR063,15062,4,66.27,0.061,0.253,60000
C0057344,BR036,17048,4,21.07,0.381,0.096,51446
C0005519,BR062,17107,4,7.34,0.135,0.333,60000
C0011349,BR078,5610,5,49.44,0.15,0.464,23922
C0036509,BR075,17706,2,40.46,0.133,0.074,60000
C0048403,BR024,16074,3,34.64,0.127,0.292,44967
C0028877,BR091,9838,3,37.29,0.094,0.077,31873
C0041683,BR028,4017,4,3.13,0.051,0.592,17339
C0028057,BR025,11331,4,64.21,0.085,0.268,45268
C0002785,BR029,2451,3,25.88,0.126,0.121,6814
C0004419,BR046,3066,5,9.63,0.241,0.395,6382
C0022711,BR020,7034,4,25.89,0.106,0.225,24534
C0009877,BR042,19967,4,39.81,0.257,0.317,57853
C0017913,BR016,5538,3,19.06,0.338,0.333,24083
C0058058,BR064,6614,3,21.85,0.015,0.125,31530
C0058521,BR075,2449,1,39.52,0.363,0.377,8080
C0026723,BR008,19070,1,24.24,0.139,0.115,60000
C0053510,BR079,15216,1,24.99,0.339,0.028,46251
C0047875,BR070,1557,7,24.08,0.236,0.704,5309
C0041840,BR060,8230,3,24.54,0.248,0.064,27117
C0041154,BR031,12080,6,6.72,0.184,0.156,33949
C0024937,BR081,14687,2,5.33,0.167,0.051,37619
C0031168,BR081,11290,3,4.97,0.387,0.065,23474
C0017156,BR081,14376,3,38.67,0.218,0.741,37711
C0027307,BR088,7539,4,21.27,0.234,0.25,29335
C0020906,BR060,8094,6,21.12,0.191,0.433,22881
C0049791,BR090,15149,4,35.29,0.064,0.73,35893
C0031703,BR039,19192,1,12.51,0.126,0.133,38856
C0040053,BR042,10050,5,48.86,0.051,0.595,42982
C0027291,BR032,9947,2,36.54,0.126,0.112,43442
C0012245,BR043,3192,3,33.88,0.079,0.509,14977
C0042176,BR052,5202,3,22.23,0.175,0.378,11408
C0013324,BR053,5940,3,20.76,0.076,0.226,13661
C0035188,BR013,10580,2,9.56,0.078,0.41,51855
C0036069,BR026,2188,5,8.16,0.277,0.417,8446
C0045160,BR014,14508,2,20.44,0.426,0.103,58100
C0019235,BR056,9696,2,49.53,0.065,0.278,39201
C0045725,BR048,5524,5,21.15,0.207,0.641,25149
C0031992,BR092,16677,1,28.65,0.192,0.083,60000
C0024487,BR077,2712,1,60.18,0.102,0.261,6282
C0042898,BR084,2516,4,14.76,0.228,0.548,10212
C0051902,BR079,4219,2,10.41,0.181,0.314,13490
C0009229,BR063,7594,1,37.89,0.215,0.215,20665
C0002416,BR057,7414,5,29.18,0.179,0.784,18675
C0027398,BR015,12053,4,24.08,0.317,0.626,38017
C0020382,BR084,8281,7,19.67,0.039,0.233,17402
C0049024,BR092,11129,1,53.46,0.096,0.423,47092
C0036241,BR013,19554,2,8.51,0.304,0.089,44072
C0037154,BR098,13347,2,39.44,0.275,0.321,47086
C0037304,BR011,5801,4,14.78,0.137,0.149,16964
C0000275,BR079,1885,1,18.12,0.06,0.348,5000
C0002232,BR031,6096,2,24.88,0.296,0.382,29661
C0017585,BR009,11059,2,42.65,0.203,0.241,24799
C0058293,BR030,9924,2,28.47,0.179,0.146,29652
C0005269,BR017,8685,3,12.43,0.089,0.498,27682
C0027949,BR045,7783,5,20.11,0.261,0.093,25176
C0058491,BR088,11089,4,37.69,0.409,0.35,48414
C0046119,BR072,9286,4,20.28,0.153,0.548,31755
C0047302,BR009,15601,4,35.53,0.111,0.302,55581
C0032243,BR034,11332,5,56.73,0.059,0.37,46281
C0048958,BR089,15456,3,39.73,0.037,0.236,33934
C0005924,BR002,10493,3,64.37,0.192,0.11,35496
C0032774,BR028,7411,5,42.28,0.011,0.487,16188
C0055532,BR086,6757,3,75.26,0.468,0.096,21068
C0038103,BR082,12784,3,50.5,0.174,0.377,48439
C0045393,BR087,5091,5,23.32,0.274,0.344,17313
C0031398,BR082,5224,5,51.82,0.145,0.513,16180
C0034219,BR030,8310,4,18.36,0.163,0.173,27017
C0006581,BR080,10587,2,60.35,0.105,0.239,36621
C0021166,BR059,19102,5,20.77,0.024,0.523,50031
C0011775,BR031,10460,1,14.65,0.194,0.328,27488
C0001920,BR019,19368,2,26.77,0.129,0.336,59851
C0020842,BR082,16056,3,32.18,0.067,0.044,34553
C0037338,BR002,9170,1,15.34,0.147,0.245,21325
C0007578,BR090,4069,2,34.96,0.11,0.333,13128
C0015859,BR081,9391,1,56.06,0.232,0.137,22368
C0011346,BR056,9947,3,25.4,0.085,0.331,32720
C0025794,BR073,15713,6,39.45,0.229,0.369,55329
C0010378,BR099,5236,2,5.47,0.025,0.287,13345
C0024282,BR006,19492,2,10.18,0.077,0.192,60000
C0043782,BR033,12451,1,35.25,0.366,0.625,41775
C0039047,BR002,1992,3,31.78,0.3,0.673,5000
C0008020,BR071,8439,2,11.76,0.028,0.368,33690
C0048487,BR019,9219,2,41.09,0.193,0.177,39049
C0048481,BR036,3112,4,31.75,0.32,0.412,14200
C0013046,BR040,12523,1,15.39,0.034,0.269,55959
C0057353,BR068,17809,3,50.44,0.367,0.36,47372
C0015874,BR010,7799,2,40.19,0.102,0.52,19712
C0009849,BR042,17921,1,8.64,0.011,0.113,60000
C0025683,BR088,13014,0,29.41,0.151,0.379,51691
C0005633,BR081,7256,1,11.32,0.014,0.592,25659
C0005647,BR017,6557,5,48.8,0.138,0.305,26684
C0004979,BR061,9797,2,19.91,0.202,0.454,21556
C0003631,BR057,19482,4,65.1,0.419,0.269,60000
C0005755,BR073,11724,5,2.06,0.254,0.298,23478
C0024170,BR092,3148,2,13.45,0.255,0.49,6640
C0001468,BR076,18148,0,52.51,0.005,0.331,60000
C0033165,BR047,12822,0,9.26,0.181,0.173,60000
C0050665,BR073,16058,4,42.6,0.184,0.344,60000
C0002521,BR030,13624,2,7.07,0.19,0.543,52015
C0015203,BR012,16537,3,23.79,0.018,0.35,60000
C0006955,BR011,13749,6,62.09,0.228,0.665,37177
C0017320,BR013,2744,3,28.91,0.147,0.107,11212
C0019931,BR010,2837,3,47.88,0.473,0.2,13121
C0056055,BR037,9072,1,24.89,0.101,0.124,33489
C0054757,BR004,14572,1,6.51,0.009,0.549,41477
C0042259,BR075,6934,4,15.46,0.083,0.252,16644
C0002179,BR085,14015,3,26.51,0.157,0.534,60000
C0055773,BR015,2745,4,3.9,0.405,0.524,9469
C0020746,BR070,3710,2,68.35,0.202,0.28,12930
C0054505,BR098,7934,2,22.98,0.217,0.475,17607
C0058568,BR094,13388,4,42.44,0.247,0.314,60000
C0042833,BR040,11537,6,14.81,0.167,0.139,47799
C0013948,BR049,17189,4,55.76,0.215,0.546,54879
C0014393,BR055,8501,1,19.62,0.325,0.138,32232
C0050288,BR024,4428,4,25.73,0.219,0.456,21669
C0041837,BR089,5604,5,9.49,0.182,0.571,21559
C0059188,BR067,12079,4,6.32,0.103,0.668,25167
C0054859,BR076,12950,4,31.6,0.44,0.444,34902
C0028539,BR091,17497,2,23.17,0.165,0.348,55828
C0002614,BR064,4175,3,38.22,0.223,0.455,13203
C0004744,BR019,13775,1,24.1,0.097,0.177,48929
C0019351,BR026,14109,4,6.22,0.042,0.734,60000
C0044613,BR038,1509,0,33.86,0.311,0.347,5000
C0048420,BR091,11570,2,44.96,0.269,0.314,43604
C0043718,BR052,4192,2,42.53,0.231,0.506,18412
C0010685,BR068,16020,5,67.16,0.436,0.31,60000
C0012882,BR016,6675,1,47.76,0.295,0.571,21986
C0033245,BR078,11684,2,69.78,0.088,0.429,51328
C0032237,BR049,5407,7,11.4,0.101,0.279,24508
C0010004,BR010,7945,2,13.96,0.025,0.009,25798
C0007552,BR014,5083,6,34.42,0.515,0.65,13777
C0018994,BR037,11192,1,37.06,0.087,0.192,31374
C0000312,BR093,19029,1,16.56,0.151,0.272,59099
C0031439,BR021,8249,2,36.33,0.042,0.632,31892
C0019342,BR096,9064,4,15.52,0.062,0.44,22673
C0058186,BR051,7166,7,40.54,0.452,0.283,28830
C0036809,BR039,14062,3,62.46,0.187,0.41,42740
C0053660,BR099,1958,3,19.96,0.263,0.534,5332
C0046940,BR038,15212,5,48.26,0.169,0.523,40837
C0039755,BR054,9859,2,25.92,0.051,0.613,48070
C0001862,BR024,12378,2,4.69,0.108,0.282,44345
C0046926,BR060,4610,4,22.11,0.43,0.632,12061
C0048598,BR034,2479,4,18.44,0.159,0.487,11783
C0027747,BR089,1528,2,25.76,0.251,0.022,6552
C0011288,BR036,8399,3,38.93,0.339,0.103,18374
C0002817,BR041,15304,6,46.38,0.119,0.239,49169
C0036616,BR092,11328,3,19.65,0.122,0.181,45332
C0051189,BR089,7917,7,55.99,0.05,0.228,24921
C0007033,BR096,7781,1,38.52,0.128,0.293,37919
C0002769,BR042,16205,2,16.94,0.276,0.227,60000
C0025739,BR023,12406,4,15.29,0.029,0.192,59743
C0042954,BR067,9604,6,47.0,0.325,0.264,45448
C0030649,BR080,10607,3,25.47,0.396,0.305,44270
C0028123,BR058,12991,3,67.43,0.053,0.337,53342
C0019820,BR048,13371,3,26.66,0.167,0.198,32281
C0051915,BR091,6151,4,16.61,0.391,0.567,14723
C0024140,BR008,17439,1,28.81,0.03,0.301,60000
C0053794,BR085,15871,2,38.32,0.239,0.552,38174
C0043467,BR060,11585,3,19.06,0.046,0.371,32598
C0005534,BR052,4037,2,35.39,0.261,0.58,13680
C0014913,BR027,5608,6,23.33,0.242,0.43,18418
C0024905,BR012,11323,4,13.63,0.193,0.49,55081
C0000209,BR013,17769,3,12.43,0.122,0.416,60000
C0043290,BR042,6003,1,15.66,0.342,0.292,28778
C0047731,BR036,3678,3,32.86,0.078,0.31,15681
C0015170,BR035,2023,3,36.06,0.136,0.301,5000
C0041075,BR026,3891,3,23.45,0.343,0.504,11606
C0011790,BR013,13934,3,32.5,0.11,0.465,38208
C0049951,BR081,12902,1,19.07,0.069,0.576,52230
C0045707,BR073,13357,2,21.92,0.023,0.14,39037
C0054832,BR010,2812,5,15.47,0.135,0.438,13330
C0059338,BR070,15191,3,29.14,0.102,0.545,60000
C0024004,BR070,13088,3,31.48,0.317,0.602,27924
C0053647,BR021,8878,5,8.16,0.2,0.417,29654
C0023344,BR092,7683,3,46.23,0.072,0.178,15608
C0025455,BR007,2467,4,25.93,0.177,0.199,10441
C0005473,BR027,10886,2,30.58,0.085,0.228,48619
C0036739,BR056,7258,3,23.29,0.05,0.125,32596
C0050432,BR037,2261,8,31.48,0.302,0.132,9373
C0005654,BR085,18181,3,34.12,0.543,0.321,60000
C0044682,BR063,12352,9,31.4,0.343,0.41,50429
C0030448,BR014,10092,3,2.06,0.062,0.266,41006
C0014128,BR083,6133,2,17.04,0.421,0.399,27127
C0022113,BR055,9979,2,24.05,0.209,0.083,49104
C0044096,BR042,15476,2,23.39,0.529,0.138,54558
C0058187,BR040,3142,5,13.46,0.128,0.342,6957
C0021940,BR092,13986,0,55.75,0.244,0.561,46915
C0044806,BR075,9859,4,28.45,0.029,0.106,45392
C0057334,BR012,2262,3,17.04,0.039,0.372,9458
C0043429,BR015,12875,4,18.51,0.095,0.467,58422
C0027658,BR054,8173,1,23.3,0.121,0.522,17262
C0027988,BR053,13881,2,20.76,0.57,0.124,35855
C0044256,BR099,18565,3,16.49,0.146,0.396,60000
C0057133,BR033,9167,4,19.96,0.582,0.039,36871
C0005215,BR006,18952,5,47.53,0.206,0.046,45784
C0029615,BR030,9828,2,8.64,0.053,0.774,20775
C0005135,BR034,13210,4,27.57,0.113,0.213,29287
C0046591,BR082,13180,3,32.88,0.35,0.02,27144
C0014251,BR078,3356,2,5.57,0.14,0.459,8379
C0047261,BR046,19626,3,11.19,0.287,0.217,47757
C0021797,BR055,10123,6,22.37,0.305,0.06,45079
C0030107,BR086,14246,5,35.63,0.097,0.258,46867
C0054682,BR071,18907,2,42.99,0.438,0.5,45708
C0042556,BR020,7352,9,25.32,0.177,0.374,35818
